name,city,state,website,phone,email,source_url,source_name,product_types_raw,processes_inferred,process_for_pages,moq,certs,notes
Tillamook Bay Cannery,Tillamook,OR,https://tillamookbaycannery.com/,503-812-6911,ccoon1675@gmail.com,https://www.oregon.gov/odaroadmap/operations/pages/pnw-co-packer-locator.aspx,Oregon ODA PNW Co-packer Locator (fetched 2026-08-21),Canning,can; canning,,Inquire about Minimums,HACCP; GMP,
"Ryan Hersey Enterprises, Inc DBA Penny's Salsa & Fresh Produce",Sumner,WA,https://pennyssalsa.com/food-service-products/?Industrial,253-850-1856,dusty@pennyssalsa.com,https://www.oregon.gov/odaroadmap/operations/pages/pnw-co-packer-locator.aspx,Oregon ODA PNW Co-packer Locator (fetched 2026-08-21),Cut Vegetables; Cut Fruits; Salsas,salsa,sauce/condiment,,HACCP; 3rd-Party Audits; Global GAP; Non-GMO,
PNW Creamery,Albany,OR,http://www.pnwcreamery.com/,503-930-9993,tyler@crystalcreekusa.com,https://www.oregon.gov/odaroadmap/operations/pages/pnw-co-packer-locator.aspx,Oregon ODA PNW Co-packer Locator (fetched 2026-08-21),Frozen Dessert Production; Milk; Ice Cream; Ice cream mixes; Plastic Jars; Glass Jars,frozen,,Low,,
Ranger Chocolate Co.,Portland,OR,https://rangerchocolate.co/,5032068924,g@rangerchocolate.com,https://www.oregon.gov/odaroadmap/operations/pages/pnw-co-packer-locator.aspx,Oregon ODA PNW Co-packer Locator (fetched 2026-08-21),Chocolate; Confections; Granola; Sauces,chocolate; confection; sauce; sauces,sauce/condiment,Inquire about Minimums,NSF,
Southern Classic Food Group,Brundidge,AL,https://www.southernclassicfood.com/,334-735-3400,quality@southernclassicfood.com,https://www.pickyourown.org/copackers-Alabama.php,PickYourOwn.org Alabama Co-Packers (fetched 2026-08-21),,beverage,,,,
HNO Blending Solutions,Fordyce,AR,https://www.hnoblending.com,(870) 352-3189,info@hnoblending.com,https://www.pickyourown.org/copackers-Arkansas.php,PickYourOwn.org Arkansas Co-Packers (fetched 2026-08-21),"Product development services, Recipe development, Packaging, Acidified canning, Hot packing, Glass, Plastic, Paper, Scale-up recipes, We can file forms and paperwork, We can source (find) ingredients, We can source (find) packaging, Private labeling, Larger volumes only",acidified; canning,,,,Larger volumes only
"Coyote Kitchen, Inc.",Phoenix,AZ,https://www.coyotekitchen.net/,(602) 420-9337,,https://www.pickyourown.org/copackers-Arizona.php,PickYourOwn.org Arizona Co-Packers (fetched 2026-08-21),,,,,,
AZPACK,Tempe,AZ,https://azpack.com/,480-449-7770,,https://www.pickyourown.org/copackers-Arizona.php,PickYourOwn.org Arizona Co-Packers (fetched 2026-08-21),,canning,,,kosher; halal; Non-GMO,
Mad Wills Food Company,Auburn,CA,https://www.madwills.com,(530) 823-8527,scott@madwills.com,https://www.pickyourown.org/copackers-California.php,PickYourOwn.org California Co-Packers (fetched 2026-08-21),"Product development services, Recipe development, Dry shelf storage, Hot packing, Cold packing, CERTIFIED ORGANIC , Glass, Plastic, Scale-up recipes, We can source (find) ingredients, We can source (find) packaging, Private labeling, We specialize in small and start-ups, Free Consulting services",sauces,sauce/condiment,,organic,
"California Spice Basket, Inc.",Burlingame,CA,https://www.caspicebasket.com/,(650) 771-6100,dana@caspicebasket.com,https://www.pickyourown.org/copackers-California.php,PickYourOwn.org California Co-Packers (fetched 2026-08-21),"Product development services, Recipe development, Business development consulting services, Packaging, Dry shelf storage, Kosher, Nut-free facility, Plastic, Metal, Paper, Scale-up recipes, We can file forms and paperwork, We can source (find) ingredients, We can source (find) packaging, Private labeling, We specialize in small and start-ups, Free Consulting services",dairy,,,kosher; nut-free,
Nimiano Spices Inc,Chatsworth,CA,,(310) 210-6365,sales@nimiano.com,https://www.pickyourown.org/copackers-California.php,PickYourOwn.org California Co-Packers (fetched 2026-08-21),"Packaging, Distributor, Dry shelf storage, Glass, Plastic, Scale-up recipes, We can source (find) ingredients, We can source (find) packaging, Private labeling, We specialize in small and start-ups",,,,,Specializes in small and start-ups
Proculinary Kitchens,Clovis,CA,http://www.pro-culinary.com/,(559) 213-4698,geospice@gmail.com,https://www.pickyourown.org/copackers-California.php,PickYourOwn.org California Co-Packers (fetched 2026-08-21),"Proculinary Kitchens - Copacker, Commercial kitchen, Incubator, Product development services, Recipe development, Business development consulting services, Bakery, Low acid canning, Hot packing, Glass, Plastic, We can file forms and paperwork, We specialize in small and start-ups, Paid Consulting services",bakery; canning,,,,shared kitchen; Specializes in small and start-ups
The Osso Good Co.,Fresno,CA,https://www.ossogoodbones.com,,hello@ossogoodbones.com,https://www.pickyourown.org/copackers-California.php,PickYourOwn.org California Co-Packers (fetched 2026-08-21),Commercial kitchen,sauces,sauce/condiment,,BRC; organic; USDA,shared kitchen
Tender Heifer Snack Co.,Hemet,CA,https://tenderheifersnackco.com/,(925) 448-7778,patti@smokehousejerkyco.com,https://www.pickyourown.org/copackers-California.php,PickYourOwn.org California Co-Packers (fetched 2026-08-21),"Product development services, Recipe development, Packaging, Drop-shipper, Distributor, Nut-free facility, Plastic, Scale-up recipes, Scale-up recipes, We can source (find) ingredients, We can source (find) packaging, Private labeling, We specialize in small and start-ups",snacks; jerky,,,nut-free,
Sweet Shell Enterprises LLC,Las Vegas,CA,,(702) 337-8702,sal@sweetshellco.com,https://www.pickyourown.org/copackers-Nevada.php,PickYourOwn.org Nevada Co-Packers (fetched 2026-08-21),for pet foods,,,,,
Universal Pure,Mira Loma,CA,https://www.universalpure.com,(951) 582-3828,sales@universalpure.com,https://www.pickyourown.org/copackers-California.php,PickYourOwn.org California Co-Packers (fetched 2026-08-21),"Refrigerated storage, Cold packing, Plastic, Other Larger volumes only",HPP; beverage; bottling,HPP,,,Larger volumes only; review: contradiction — see copackers-review.md
Minimus Products LLC,Newbury Park,CA,http://www.minimusproducts.biz,(805) 376-6352,,https://www.pickyourown.org/copackers-California.php,PickYourOwn.org California Co-Packers (fetched 2026-08-21),contract packager,beverage,,,organic; kosher; FDA,
Cross Roots Juice,San Diego,CA,https://www.crossrootsjuice.com,(858) 245-1678,adam@crossrootsjuice.com,https://www.pickyourown.org/copackers-California.php,PickYourOwn.org California Co-Packers (fetched 2026-08-21),"Product development services, QA/QC Product testing services, Recipe development, Business development consulting services, Refrigerated storage, Freezer storage, Dry shelf storage, Glass, Plastic, Scale-up recipes, Scale-up recipes, We can source (find) ingredients, We can source (find) packaging, Private labeling, Business services, Other We specialize in small and start-ups, Free Consulting services, Paid Consulting services",,,,,Specializes in small and start-ups
Sae Kitchen,San Marcos,CA,https://www.saekitchen.com,(619) 851-2904,,https://www.pickyourown.org/copackers-California.php,PickYourOwn.org California Co-Packers (fetched 2026-08-21),"Sae Kitchen - Copacker, Commercial kitchen, Incubator, Product development services, QA/QC Product testing services, Recipe development, Business development consulting services, Refrigerated storage, Freezer storage, Dry shelf storage, Glass, Plastic, Paper, We can file forms and paperwork, We can source (find) ingredients, We can source (find) packaging, Private labeling, Business services, We specialize in small and start-ups, Free Consulting services, Paid Consulting services",,,,,shared kitchen
My Green Network,Santa Ana,CA,https://www.mygreennetwork.com,(323) 488-3314,contact@mygreennetwork.com,https://www.pickyourown.org/copackers-California.php,PickYourOwn.org California Co-Packers (fetched 2026-08-21),"Commercial kitchen, Incubator, Product development services, Packaging, Distributor, Refrigerated storage, Freezer storage, Dry shelf storage, Bakery, Hot packing, Cold packing, Glass, Plastic, Metal, Paper, Scale-up recipes, Scale-up recipes, We can file forms and paperwork, We can source (find) ingredients, We can source (find) packaging, Private labeling, Business services, Other We specialize in small and start-ups, Free Consulting services, Paid Consulting services",bakery,,,,shared kitchen
Gramercy Bakery LLC,Torrance,CA,https://gramercybakery.com,(310) 787-8028,sales@gramercybakery.com,https://www.pickyourown.org/copackers-California.php,PickYourOwn.org California Co-Packers (fetched 2026-08-21),"Bakery, Kosher, CERTIFIED ORGANIC , Plastic, We can source (find) ingredients, Private labeling",bakery,,,organic; kosher,
Superr Store Industries,Turlock,CA,https://www.ssica.com,(209) 664-3241,aescobar@ssica.com,https://www.pickyourown.org/copackers-California.php,PickYourOwn.org California Co-Packers (fetched 2026-08-21),"Product development services, Recipe development lab testing services, Distributor, Larger volumes only",dairy; beverage,,,,Larger volumes only
Pure Co-Packing/Earth Source Organics,Vista,CA,,(760) 734-1867,,https://www.pickyourown.org/copackers-California.php,PickYourOwn.org California Co-Packers (fetched 2026-08-21),"Product development services, Packaging, Drop-shipper, Refrigerated storage, Freezer storage, Dry shelf storage, Kosher, CERTIFIED ORGANIC , Nut-free facility, We can file forms and paperwork, We can source (find) ingredients, We can source (find) packaging, Private labeling, We specialize in small and start-ups, Paid Consulting services",chocolate,,,organic; kosher; nut-free; gluten-free,Specializes in small and start-ups
The Spice Guy,Aurora,CO,https://www.thespiceguyco.com,(303) 482-1620,zach@thespiceguyco.com,https://www.pickyourown.org/copackers-Colorado.php,PickYourOwn.org Colorado Co-Packers (fetched 2026-08-21),"Product development services, Recipe development lab testing services, Larger volumes only, Free Consulting services, Paid Consulting services",acidified; sauces,sauce/condiment,Spices: 250 lbs Acidified Foods: 50 gallons,FDA; USDA,Contact: Zach
"Foremother Foods, LLC",Boulder,CO,https://www.picaflor.co/,(720) 442-3816,picaflorculture@gmail.com,https://www.pickyourown.org/copackers-Colorado.php,PickYourOwn.org Colorado Co-Packers (fetched 2026-08-21),"Cheese, dressings/pickles/sauces, field crops, flavorings, extracts, syrups, fruits, vegetables, grains, nuts, seeds, juices, milk, oils, potato chips, soft drinks, canned specialties, frozen specialties, vacuum-packed specialties, spices, condiments, tea | Picaflor Fermented Pepper Sauce & Flakes",frozen; sauces,sauce/condiment,"500 lb. raw processing batch minimum, 300 lb. bulk fermentation batch minimum, 50 lb. dehydration batch minimum. High-touch, small batch processing may be available upon request.",,Contact: Marcus McCauley
The Kitchen Coop,Broomfield,CO,http://www.the-kitchen-coop.com/features/co-manufacturing/,(303) 330-0295,info@the-kitchen-coop.com,https://www.pickyourown.org/copackers-Colorado.php,PickYourOwn.org Colorado Co-Packers (fetched 2026-08-21),,,,,gluten-free; kosher; FDA; USDA; Non-GMO,Contact: Jeff Greenburg
Rocky Mountain Gourmet Food Company,Castle Rock,CO,https://www.facebook.com/RockyMountainGourmetFoodCompany,720-470-3637,toddj@rockymountaingourmetfoodcompany.com,https://www.pickyourown.org/copackers-Colorado.php,PickYourOwn.org Colorado Co-Packers (fetched 2026-08-21),"Dressings/Pickles/Sauces, Flavoring, Extracts and Syrups, Spices and Condiments | Sauces, Seasonings",sauces; salsa,sauce/condiment,,,Contact: Todd Jilbert
Western Innovations Inc.,Castle Rock,CO,http://westerninnovationsinc.com/,(303) 307-4500,chris@yumbanashoppe.com,https://www.pickyourown.org/copackers-Colorado.php,PickYourOwn.org Colorado Co-Packers (fetched 2026-08-21),Copacker,bakery; frozen; sauces,sauce/condiment,Short runs are welcome. Specific quantities determined for each product,organic; gluten-free,
Yumbana LLC,Castle Rock,CO,http://yumbanashoppe.com,303-957-8175,chris@yumbana.com,https://docs.google.com/spreadsheets/d/e/2PACX-1vTA82aZVxeliPx-7GKPe7UKKzNEvBS9jN1dqVN-U1jqUXflespT9AdkVYHek7RlyVZT68pBUrjIycL3/pub?gid=560248172&single=true&output=csv,"Colorado Co-Pack Directory (public Google Sheet gid=560248172, fetched 2026-08-21)","Bread/Cakes, Cookies/Crackers, Grains/Nuts/Seeds, Icings, Bars, Frozen Specialties",bakery; frozen,,,gluten-free,"Contact: Christopher Lehn; Gourmet Gluten-Free, Soy-Free bakery. Licensed, 3rd party certified, insured and exclusively Gluten-Free."
C Vision,Colorado Springs,CO,http://visionfoodsllc.com,719-459-3308,geoff@visionfoodsllc.com,https://docs.google.com/spreadsheets/d/e/2PACX-1vTA82aZVxeliPx-7GKPe7UKKzNEvBS9jN1dqVN-U1jqUXflespT9AdkVYHek7RlyVZT68pBUrjIycL3/pub?gid=560248172&single=true&output=csv,"Colorado Co-Pack Directory (public Google Sheet gid=560248172, fetched 2026-08-21)",,,,,,Contact: Geoff Hyche
Mineralife Nutraceuticals LLC,Colorado Springs,CO,https://www.mylabelcbd.com,(719) 219-8111,customerservice@mineralifeonline.com,https://www.pickyourown.org/copackers-Colorado.php,PickYourOwn.org Colorado Co-Packers (fetched 2026-08-21),"Dietary supplements | Liquid Vitamins, Soft Gels",,,,FDA,Contact: Steve Malsom
"Mission Coffee Roasters, Inc.",Colorado Springs,CO,https://www.missioncoffeeroasters.com,(888) 673-4069,missionroasters@gmail.com,https://www.pickyourown.org/copackers-Colorado.php,PickYourOwn.org Colorado Co-Packers (fetched 2026-08-21),"Commercial kitchen, Incubator, Product development services, Recipe development, Business development consulting services, Packaging, Drop-shipper, Distributor, Refrigerated storage, Freezer storage, Dry shelf storage, Bakery, Glass, Plastic, Metal, Paper, Scale-up recipes, Scale-up recipes, We can file forms and paperwork, We can source (find) ingredients, We can source (find) packaging, Private labeling, Business services, Other We specialize in small and start-ups, Free Consulting services, P",bakery,,,,shared kitchen; Specializes in small and start-ups
Trisco Foods,Colorado Springs,CO,http://triscofoods.com.au,719-266-5900,peter@triscofoods.com,https://docs.google.com/spreadsheets/d/e/2PACX-1vTA82aZVxeliPx-7GKPe7UKKzNEvBS9jN1dqVN-U1jqUXflespT9AdkVYHek7RlyVZT68pBUrjIycL3/pub?gid=560248172&single=true&output=csv,"Colorado Co-Pack Directory (public Google Sheet gid=560248172, fetched 2026-08-21)","Shelf Stable Sweet and Savory liquids (dressings/sauces, syrups, condiments, beverages and other liquids); liquid thickener for beverages | Liquid thickener, coffee syrups",acidified; beverage; sauces,sauce/condiment,Short runs are welcome. Specific quantities determined for each product,BRC; FDA,Contact: Peter Gordon; Co-packer of Sweet and Savory liduids
Deer Trail Gold Mining Company,Deer Trail,CO,http://www.deertrailgoldmine.com,,phil@deertrailgoldmine.com,https://docs.google.com/spreadsheets/d/e/2PACX-1vTA82aZVxeliPx-7GKPe7UKKzNEvBS9jN1dqVN-U1jqUXflespT9AdkVYHek7RlyVZT68pBUrjIycL3/pub?gid=560248172&single=true&output=csv,"Colorado Co-Pack Directory (public Google Sheet gid=560248172, fetched 2026-08-21)","Bakery Mixes, Bread/Cake and Similar Products, Candy/Confections, Flavoring, Extracts and Syrups, Fruit Fillings, Fruits, Vegetables, Grains, Nuts and Seeds, Icings, Frozen Specialties, Spices and Condiments | Gourmet Fudge, Cold Food Prep/Assembly, Soups/Stocks",bakery; frozen,sauce/condiment,None,,Contact: Phillip Steel
Art Coco Chocolate Company,Denver,CO,https://www.carousel-candies.com/,303-292-6364,,https://www.pickyourown.org/copackers-Colorado.php,PickYourOwn.org Colorado Co-Packers (fetched 2026-08-21),,chocolate,,,,
AVA Manufacturing,Denver,CO,http://avamanufacturing.com,720-277-9764,andrea@avamanufacturing.com,https://docs.google.com/spreadsheets/d/e/2PACX-1vTA82aZVxeliPx-7GKPe7UKKzNEvBS9jN1dqVN-U1jqUXflespT9AdkVYHek7RlyVZT68pBUrjIycL3/pub?gid=560248172&single=true&output=csv,"Colorado Co-Pack Directory (public Google Sheet gid=560248172, fetched 2026-08-21)",Baked Products,,,,,Contact: Andrea Blau
Basecamp Co-Pack,Denver,CO,http://www.basecampcopack.com,(303) 520-8815,jeff@basecampcopack.com,https://www.pickyourown.org/copackers-Colorado.php,PickYourOwn.org Colorado Co-Packers (fetched 2026-08-21),"Bakery, breakfast/fruit/nut/protein bars, Powdered Mixes | Fruit and Nut Bars Breakfast Bars Protein Bars Powdered mixes",bakery,,Negotiable,gluten-free; FDA,Contact: Jeff Kingsbury
Culinaire,Denver,CO,https://www.culinairefoods.com/,(303) 592-9100,leo@culinairefoods.com,https://www.pickyourown.org/copackers-Colorado.php,PickYourOwn.org Colorado Co-Packers (fetched 2026-08-21),"Meats, prepared and sausage, frozen specialties | Meats, prepared and sausage, frozen specialties",frozen,,500/SKU,SQF,Contact: Leo Reiff
Kitchen Network Bottling Co.,Denver,CO,http://kndenver.com,303-922-1011,main@knbottling.com,https://docs.google.com/spreadsheets/d/e/2PACX-1vTA82aZVxeliPx-7GKPe7UKKzNEvBS9jN1dqVN-U1jqUXflespT9AdkVYHek7RlyVZT68pBUrjIycL3/pub?gid=560248172&single=true&output=csv,"Colorado Co-Pack Directory (public Google Sheet gid=560248172, fetched 2026-08-21)","Dressings/Pickles/Sauces, Flavoring, Extracts and Syrups, Fruit Fillings, Meat, Oils/Shortening, Poultry, Canned Specialties, Beverages, Spices and Condiments, Tea | Low acid, heat filled, shelf stable foods",beverage; sauces; salsa; meat; bottling,sauce/condiment,"100 gallons, exceptions can be made",FDA; USDA; HACCP,Contact: Jose Esparza
"Landmark Foods, LLC",Denver,CO,http://landmarkfoods.net,303-345-4169,info@landmarkfoods.net,https://docs.google.com/spreadsheets/d/e/2PACX-1vTA82aZVxeliPx-7GKPe7UKKzNEvBS9jN1dqVN-U1jqUXflespT9AdkVYHek7RlyVZT68pBUrjIycL3/pub?gid=560248172&single=true&output=csv,"Colorado Co-Pack Directory (public Google Sheet gid=560248172, fetched 2026-08-21)","Beverage Bottling: Lemonade, Sports Drinks, Vitamin Water, Fruit Juices, Vegetable Juice, Tea, Cocktail Mixes, Chai, CBD Beverage, CBD Tinctures, Honey, Oils, Syrups. Dry Mixes: Protein Powder, Sports Powders, Cocoa, Coco, Drink Mixes, Dry Mixes, Bakery Mixes, Grains, Nuts, Seeds, Loose Leaf Tea, Single Herbs, Herbal Blends, Single Spices, Spice Blends, Chia Seed, Collagen, Hemp Hearts | Cocktail Mixes, Tea, Lemonade, Fruit Juice, Salsa, Sauces, Marinades, Oatmeal, Dried Fruit, Spice Blends, Hard Candy",bakery; beverage; sauces; salsa; bottling,sauce/condiment,"min Water, Fruit Juices, Vegetable Juice, Tea, Cocktail Mixes, Chai, CBD Beverage, C",organic; FDA; HACCP,Contact: Steve Arrington
"Natural Foodworks Group, LLC",Denver,CO,https://www.nfworks.com,(303) 639-9090,info@nfworks.com,https://www.pickyourown.org/copackers-Colorado.php,PickYourOwn.org Colorado Co-Packers (fetched 2026-08-21),,HPP; bakery; snacks; sauces; meat,HPP; sauce/condiment,,,"UPDATE for 2022- They may have closed, their website is gone 4969 Colorado Blvd, Denver, CO 80216.; Source notes possible closure"
Pressery,Denver,CO,http://pressery.com,,ian@pressery.com,https://docs.google.com/spreadsheets/d/e/2PACX-1vTA82aZVxeliPx-7GKPe7UKKzNEvBS9jN1dqVN-U1jqUXflespT9AdkVYHek7RlyVZT68pBUrjIycL3/pub?gid=560248172&single=true&output=csv,"Colorado Co-Pack Directory (public Google Sheet gid=560248172, fetched 2026-08-21)",,,,,,Contact: Ian Lee
PRiMO Specialty Foods,Denver,CO,https://yayprimo.com/,(303) 570-9189,info@yayprimo.com,https://www.pickyourown.org/copackers-Colorado.php,PickYourOwn.org Colorado Co-Packers (fetched 2026-08-21),"Dressings/Pickles/Sauces, Fruit Spreads/Jams/Jellies/Preserves, Canned Specialties, Spices and Condiments",sauces,sauce/condiment,None,,Contact: PRIMO Vic
